time, value, t-delta
1360909194, 206, 90
1360909284, 170, 90
1360909374, 156, 90
1360909464, 155, 90
1360909554, 155, 90
1360909644, 155, 90
1360909734, 153, 90
1360909824, 155, 90
1360909914, 154, 90
1360910004, 237, 90
1360910094, 2307, 90
1360910184, 2310, 90
1360910274, 2293, 90
1360910364, 2435, 90
1360910454, 2459, 90
1360910544, 2456, 90
1360910634, 2435, 90
1360910724, 2467, 90
1360910814, 2452, 90
1360910904, 2435, 90
1360910994, 2420, 90
1360911084, 3287, 90
1360911174, 3108, 90
1360911264, 2417, 90
1360911354, 2615, 90
1360911534, 3209, 90
1360911624, 2500, 90
1360911714, 2307, 90
1360911804, 2312, 90
1360911894, 2311, 90
1360911984, 2358, 90
1360912074, 2369, 90
1360912164, 2366, 90
1360912254, 2355, 90
1360912344, 2378, 90
1360912434, 2378, 90
1360912524, 2378, 90
1360912614, 2381, 90
1360912704, 2377, 90
1360912884, 2374, 90
1360912974, 2367, 90
1360913064, 2349, 90
1360913154, 2259, 90
1360913244, 2235, 90
1360913334, 2245, 90
1360913424, 2240, 90
1360913514, 2238, 90
1360913604, 2233, 90
1360913694, 1718, 90
1360913784, 149, 90
1360913874, 150, 90
1360913964, 151, 90
1360914054, 149, 90
1360914144, 151, 90
1360914234, 149, 90
1360914324, 151, 90
1360914414, 149, 90
1360914504, 150, 90
1360914594, 150, 90
1360914684, 153, 90
1360914774, 151, 90
1360914864, 153, 90
1360914954, 155, 90
1360915044, 152, 90
1360915134, 154, 90
1360915224, 154, 90
1360915314, 152, 90
1360915404, 152, 90
1360915494, 149, 90
1360915584, 269, 90
1360915674, 216, 90
1360915764, 213, 90
1360915854, 209, 90
1360915944, 209, 90
1360916034, 232, 90
1360916124, 249, 90
1360916214, 251, 90
1360916304, 249, 90
1360916394, 249, 90
1360916484, 251, 90
1360916574, 250, 90
1360916664, 251, 90
1360916754, 228, 90
1360916844, 202, 90
1360916934, 201, 90
1360917024, 202, 90
1360917114, 203, 90
1360917204, 203, 90
1360917294, 197, 90
1360917384, 193, 90
1360917474, 194, 90
1360917564, 195, 90
1360917654, 193, 90
1360917744, 194, 90
1360917834, 196, 90
1360917924, 194, 90
1360918014, 195, 90
1360918104, 199, 90
1360918194, 201, 90
1360918284, 198, 90
1360918374, 194, 90
1360918464, 194, 90
1360918554, 191, 90
1360918644, 194, 90
1360918734, 191, 90
1360918824, 194, 90
1360918914, 197, 90
1360919004, 193, 90
1360919094, 195, 90
1360919183, 196, 89
1360919274, 190, 90
1360919363, 180, 89
1360919453, 202, 90
1360919543, 218, 90
1360919633, 210, 90
1360919723, 212, 90
1360919814, 214, 90
1360919903, 211, 89
1360919993, 209, 90
1360920083, 211, 90
1360920173, 212, 90
1360920264, 208, 90
1360920353, 208, 89
1360920444, 207, 90
1360920533, 165, 89
1360920623, 156, 90
1360920713, 156, 90
1360920803, 157, 90
1360920893, 154, 90
1360920983, 153, 90
1360921073, 151, 90
1360921163, 148, 90
1360921253, 149, 90
1360921343, 148, 90
1360921433, 154, 90
1360921523, 159, 90
1360921613, 156, 90
1360921703, 159, 90
1360921793, 158, 90
1360921883, 155, 90
1360921973, 157, 90
1360922063, 155, 90
1360922153, 157, 90
1360922243, 160, 90
1360922333, 153, 90
1360922423, 157, 90
1360922513, 157, 90
1360922603, 153, 90
1360922693, 155, 90
1360922783, 155, 90
1360922873, 156, 90
1360922963, 158, 90
1360923053, 158, 90
1360923143, 263, 90
1360923233, 224, 90
1360923324, 217, 90
1360923413, 214, 89
1360923503, 212, 90
1360923593, 213, 90
1360923683, 212, 90
1360923773, 209, 90
1360923863, 208, 90
1360923953, 207, 90
1360924043, 213, 90
1360924133, 209, 90
1360924223, 200, 90
1360924403, 156, 90
1360924493, 157, 90
1360924583, 155, 90
1360924673, 158, 90
1360924763, 156, 90
1360924853, 159, 90
1360924943, 158, 90
1360925033, 187, 90
1360925123, 200, 90
1360925213, 203, 90
1360925303, 200, 90
1360925393, 202, 90
1360925483, 202, 90
1360925573, 200, 90
1360925663, 204, 90
1360925753, 202, 90
1360925843, 205, 90
1360925933, 203, 90
1360926023, 200, 90
1360926113, 202, 90
1360926203, 202, 90
1360926293, 201, 90
1360926383, 202, 90
1360926473, 202, 90
1360926563, 203, 90
1360926653, 205, 90
1360926743, 207, 90
1360926833, 200, 90
1360926923, 211, 90
1360927013, 265, 90
1360927103, 255, 90
1360927193, 256, 90
1360927283, 251, 90
1360927373, 249, 90
1360927463, 247, 90
1360927553, 248, 90
1360927643, 246, 90
1360927733, 244, 90
1360927823, 247, 90
1360927913, 227, 90
1360928003, 183, 90
1360928093, 156, 90
1360928183, 676, 90
1360928273, 2244, 90
1360928363, 2242, 90
1360928453, 2237, 90
1360928543, 2238, 90
1360928633, 2237, 90
1360928723, 2226, 90
1360928813, 2237, 90
1360928903, 2230, 90
1360928993, 545, 90
1360929083, 159, 90
1360929173, 157, 90
1360929263, 156, 90
1360929353, 154, 90
1360929443, 157, 90
1360929533, 157, 90
1360929623, 159, 90
1360929713, 161, 90
1360929803, 158, 90
1360929893, 155, 90
1360929983, 156, 90
1360930073, 156, 90
1360930163, 156, 90
1360930253, 154, 90
1360930343, 154, 90
1360930433, 154, 90
1360930523, 156, 90
1360930613, 156, 90
1360930703, 187, 90
1360930793, 223, 90
1360930883, 215, 90
1360930973, 214, 90
1360931063, 212, 90
1360931153, 212, 90
1360931243, 213, 90
1360931333, 211, 90
1360931423, 212, 90
1360931513, 217, 90
1360931603, 209, 90
1360931693, 206, 90
1360931783, 210, 90
1360931873, 208, 90
1360931963, 188, 90
1360932053, 158, 90
1360932143, 157, 90
1360932233, 155, 90
1360932323, 156, 90
1360932413, 158, 90
1360932503, 203, 90
1360932593, 210, 90
1360932683, 239, 90
1360932773, 239, 90
1360932863, 239, 90
1360932953, 244, 90
1360933043, 245, 90
1360933133, 241, 90
1360933223, 240, 90
1360933313, 243, 90
1360933403, 240, 90
1360933493, 244, 90
1360933583, 238, 90
1360933673, 231, 90
1360933763, 235, 90
1360933853, 235, 90
1360933943, 234, 90
1360934033, 241, 90
1360934123, 245, 90
1360934213, 276, 90
1360934303, 273, 90
1360934393, 271, 90
1360934483, 272, 90
1360934573, 289, 90
1360934663, 288, 90
1360934753, 323, 90
1360934843, 1514, 90
1360934933, 3376, 90
1360935023, 945, 90
1360935113, 889, 90
1360935203, 834, 90
1360935293, 327, 90
1360935383, 324, 90
1360935473, 329, 90
1360935563, 331, 90
1360935653, 328, 90
1360935743, 329, 90
1360935833, 311, 90
1360935923, 276, 90
1360936013, 287, 90
1360936103, 287, 90
1360936193, 289, 90
1360936283, 283, 90
1360936373, 281, 90
1360936463, 282, 90
1360936553, 253, 90
1360936643, 243, 90
1360936733, 244, 90
1360936823, 234, 90
1360936913, 241, 90
1360937003, 238, 90
1360937093, 231, 90
1360937183, 239, 90
1360937273, 240, 90
1360937363, 234, 90
1360937453, 231, 90
1360937543, 238, 90
1360937633, 238, 90
1360937723, 210, 90
1360937813, 200, 90
1360937903, 211, 90
1360937993, 206, 90
1360938083, 204, 90
1360938173, 208, 90
1360938263, 203, 90
1360938353, 206, 90
1360938443, 204, 90
1360938533, 216, 90
1360938623, 266, 90
1360938713, 257, 90
1360938803, 255, 90
1360938893, 255, 90
1360938983, 252, 90
1360939073, 226, 90
1360939163, 170, 90
1360939253, 171, 90
1360939343, 168, 90
1360939433, 164, 90
1360939523, 166, 90
1360939613, 304, 90
1360939703, 596, 90
1360939793, 807, 90
1360939883, 746, 90
1360939973, 623, 90
1360940063, 928, 90
1360940153, 2456, 90
1360940243, 2404, 90
1360940333, 2389, 90
1360940423, 2402, 90
1360940513, 3813, 90
1360940603, 4498, 90
1360940693, 4543, 90
1360940783, 4480, 90
1360940873, 4519, 90
1360940963, 4396, 90
1360941053, 4397, 90
1360941143, 2949, 90
1360941233, 694, 90
1360941323, 756, 90
1360941413, 525, 90
1360941503, 459, 90
1360941593, 461, 90
1360941683, 468, 90
1360941773, 1143, 90
1360941863, 614, 90
1360941953, 536, 90
1360942043, 481, 90
1360942133, 538, 90
1360942223, 589, 90
1360942313, 511, 90
1360942403, 621, 90
1360942493, 573, 90
1360942583, 645, 90
1360942673, 654, 90
1360942763, 607, 90
1360942853, 457, 90
1360942943, 1471, 90
1360943033, 761, 90
1360943123, 771, 90
1360943213, 669, 90
1360943303, 563, 90
1360943393, 564, 90
1360943483, 401, 90
1360943573, 545, 90
1360943663, 533, 90
1360943753, 563, 90
1360943843, 381, 90
1360943933, 266, 90
1360944023, 152, 90
1360944113, 153, 90
1360944203, 171, 90
1360944293, 165, 90
1360944383, 193, 90
1360944473, 202, 90
1360944563, 202, 90
1360944653, 209, 90
1360944743, 234, 90
1360944833, 199, 90
1360944923, 170, 90
1360945013, 172, 90
1360945103, 132, 90
1360945193, 134, 90
1360945283, 214, 90
1360945373, 213, 90
1360945463, 217, 90
1360945553, 218, 90
1360945643, 218, 90
1360945733, 217, 90
1360945823, 218, 90
1360945913, 302, 90
1360946003, 291, 90
1360946093, 286, 90
1360946183, 216, 90
1360946273, 200, 90
1360946363, 196, 90
1360946453, 202, 90
1360946543, 209, 90
1360946633, 221, 90
1360946723, 240, 90
1360946813, 237, 90
1360946903, 232, 90
1360946993, 232, 90
1360947083, 184, 90
1360947173, 174, 90
1360947263, 172, 90
1360947353, 173, 90
1360947443, 172, 90
1360947533, 173, 90
1360947623, 172, 90
1360947713, 172, 90
1360947803, 171, 90
1360947893, 175, 90
1360947983, 168, 90
1360948073, 175, 90
1360948163, 138, 90
1360948253, 143, 90
1360948343, 177, 90
1360948433, 179, 90
1360948523, 177, 90
1360948613, 185, 90
1360948703, 234, 90
1360948793, 230, 90
1360948883, 240, 90
1360948973, 1066, 90
1360949063, 2353, 90
1360949153, 2490, 90
1360949243, 2500, 90
1360949333, 2571, 90
1360949423, 2499, 90
1360949513, 2500, 90
1360949603, 2511, 90
1360949693, 2585, 90
1360949783, 2601, 90
1360949873, 2590, 90
1360949963, 2580, 90
1360950053, 2582, 90
1360950143, 2573, 90
1360950233, 2570, 90
1360950323, 542, 90
1360950413, 388, 90
1360950503, 391, 90
1360950593, 387, 90
1360950683, 379, 90
1360950773, 417, 90
1360950863, 562, 90
1360950953, 513, 90
1360951043, 414, 90
1360951133, 322, 90
1360951223, 314, 90
1360951313, 286, 90
1360951403, 179, 90
1360951493, 179, 90
1360951583, 179, 90
1360951673, 182, 90
1360951763, 181, 90
1360951853, 179, 90
1360951943, 179, 90
1360952033, 180, 90
1360952123, 180, 90
1360952213, 180, 90
1360952303, 178, 90
1360952393, 180, 90
1360952483, 181, 90
1360952573, 180, 90
1360952663, 180, 90
1360952753, 179, 90
1360952843, 180, 90
1360952933, 180, 90
1360953023, 181, 90
1360953113, 179, 90
1360953203, 180, 90
1360953293, 180, 90
1360953383, 179, 90
1360953473, 180, 90
1360953563, 180, 90
1360953653, 181, 90
1360953743, 180, 90
1360953833, 325, 90
1360953923, 242, 90
1360954013, 238, 90
1360954103, 234, 90
1360954193, 236, 90
1360954283, 232, 90
1360954373, 231, 90
1360954463, 229, 90
1360954553, 231, 90
1360954643, 229, 90
1360954733, 230, 90
1360954823, 229, 90
1360954913, 203, 90
1360955003, 179, 90
1360955093, 179, 90
1360955183, 180, 90
1360955273, 179, 90
1360955363, 181, 90
1360955453, 178, 90
1360955543, 180, 90
1360955633, 182, 90
1360955723, 181, 90
1360955813, 182, 90
1360955903, 183, 90
1360955993, 180, 90
1360956083, 182, 90
1360956173, 179, 90
1360956263, 183, 90
1360956353, 179, 90
1360956443, 187, 90
1360956533, 180, 90
1360956623, 212, 90
1360956713, 1850, 90
1360956803, 2452, 90
1360956893, 2571, 90
1360956983, 2624, 90
1360957073, 2653, 90
1360957163, 2642, 90
1360957253, 2591, 90
1360957343, 1276, 90
1360957433, 600, 90
1360957523, 325, 90
1360957613, 194, 90
1360957703, 213, 90
1360957793, 254, 90
1360957973, 270, 90
1360958063, 297, 90
1360958153, 288, 90
1360958243, 292, 90
1360958333, 293, 90
1360958423, 287, 90
1360958513, 295, 90
1360958603, 294, 90
1360958693, 294, 90
1360958782, 293, 89
1360958873, 262, 90
1360958963, 257, 90
1360959053, 249, 90
1360959143, 245, 90
1360959233, 246, 90
1360959322, 245, 89
1360959413, 243, 90
1360959502, 243, 89
1360959593, 241, 90
1360959683, 242, 90
1360959773, 243, 90
1360959863, 244, 90
1360959953, 249, 90
1360960043, 249, 90
1360960133, 247, 90
1360960222, 246, 89
1360960312, 248, 90
1360960402, 246, 90
1360960493, 239, 90
1360960582, 237, 89
1360960673, 238, 90
1360960762, 229, 89
1360960852, 197, 90
1360960944, 195, 90
1360961033, 194, 89
1360961123, 197, 90
1360961212, 197, 89
1360961302, 195, 90
1360961392, 196, 90
1360961482, 197, 90
1360961572, 202, 90
1360961662, 242, 90
1360961752, 348, 90
1360961842, 311, 90
1360961932, 264, 90
1360962022, 250, 90
1360962112, 249, 90
1360962202, 249, 90
1360962292, 250, 90
1360962382, 249, 90
1360962472, 245, 90
1360962562, 245, 90
1360962652, 202, 90
1360962742, 193, 90
1360962832, 194, 90
1360962922, 194, 90
1360963012, 195, 90
1360963102, 192, 90
1360963192, 196, 90
1360963282, 195, 90
1360963372, 195, 90
1360963462, 199, 90
1360963552, 197, 90
1360963642, 198, 90
1360963732, 197, 90
1360963822, 201, 90
1360963912, 199, 90
1360964002, 196, 90
1360964092, 199, 90
1360964182, 194, 90
1360964272, 198, 90
1360964362, 195, 90
1360964452, 199, 90
1360964542, 199, 90
1360964632, 195, 90
1360964722, 197, 90
1360964812, 195, 90
1360964902, 197, 90
1360964992, 220, 90
1360965082, 244, 90
1360965172, 241, 90
1360965262, 319, 90
1360965352, 304, 90
1360965442, 299, 90
1360965532, 297, 90
1360965622, 299, 90
1360965712, 296, 90
1360965803, 294, 90
1360965892, 292, 89
1360965982, 292, 90
1360966072, 291, 90
1360966162, 292, 90
1360966252, 292, 90
1360966342, 240, 90
1360966432, 241, 90
1360966522, 242, 90
1360966612, 242, 90
1360966702, 240, 90
1360966792, 241, 90
1360966882, 243, 90
1360966972, 244, 90
1360967062, 240, 90
1360967152, 241, 90
1360967242, 245, 90
1360967332, 240, 90
1360967422, 200, 90
1360967512, 198, 90
1360967602, 195, 90
1360967692, 198, 90
1360967782, 196, 90
1360967872, 195, 90
1360967962, 196, 90
1360968052, 195, 90
1360968142, 196, 90
1360968232, 198, 90
1360968322, 1160, 90
1360968412, 2304, 90
1360968502, 2301, 90
1360968592, 2287, 90
1360968682, 2278, 90
1360968772, 2306, 90
1360968862, 2296, 90
1360968952, 384, 90
1360969042, 264, 90
1360969132, 288, 90
1360969222, 742, 90
1360969312, 474, 90
1360969402, 250, 90
1360969492, 240, 90
1360969582, 288, 90
1360969672, 455, 90
1360969762, 481, 90
1360969852, 446, 90
1360969942, 358, 90
1360970032, 341, 90
1360970122, 339, 90
1360970212, 335, 90
1360970302, 226, 90
1360970392, 226, 90
1360970482, 203, 90
1360970572, 199, 90
1360970662, 196, 90
1360970752, 195, 90
1360970842, 193, 90
1360970932, 194, 90
1360971022, 195, 90
1360971112, 195, 90
1360971202, 196, 90
1360971292, 195, 90
1360971382, 197, 90
1360971472, 194, 90
1360971562, 197, 90
1360971652, 200, 90
1360971742, 197, 90
1360971832, 196, 90
1360971922, 1534, 90
1360972012, 2299, 90
1360972102, 2306, 90
1360972192, 2308, 90
1360972282, 2294, 90
1360972372, 2304, 90
1360972462, 2289, 90
1360972552, 2289, 90
1360972642, 2297, 90
1360972732, 885, 90
1360972822, 246, 90
1360972912, 270, 90
1360973002, 286, 90
1360973092, 283, 90
1360973182, 280, 90
1360973272, 282, 90
1360973362, 275, 90
1360973452, 272, 90
1360973542, 271, 90
1360973632, 271, 90
1360973722, 268, 90
1360973812, 227, 90
1360973902, 218, 90
1360973992, 215, 90
1360974082, 213, 90
1360974172, 215, 90
1360974262, 211, 90
1360974352, 208, 90
1360974442, 210, 90
1360974532, 207, 90
1360974622, 204, 90
1360974712, 205, 90
1360974802, 203, 90
1360974892, 202, 90
1360974982, 204, 90
1360975072, 198, 90
1360975162, 199, 90
1360975252, 197, 90
1360975342, 193, 90
1360975432, 194, 90
1360975522, 193, 90
1360975612, 187, 90
1360975702, 154, 90
1360975792, 151, 90
1360975882, 148, 90
1360975972, 147, 90
1360976062, 147, 90
1360976152, 147, 90
1360976242, 147, 90
1360976332, 149, 90
1360976422, 147, 90
1360976512, 187, 90
1360976602, 210, 90
1360976692, 204, 90
1360976782, 198, 90
1360976872, 203, 90
1360977052, 191, 90
1360977142, 189, 90
1360977232, 189, 90
1360977323, 185, 90
1360977412, 184, 89
1360977502, 178, 90
1360977592, 133, 90
1360977682, 134, 90
1360977772, 136, 90
1360977862, 134, 90
1360977952, 135, 90
1360978042, 135, 90
1360978132, 134, 90
1360978222, 134, 90
1360978312, 135, 90
1360978402, 134, 90
1360978492, 133, 90
1360978582, 135, 90
1360978672, 135, 90
1360978762, 134, 90
1360978852, 138, 90
1360978942, 135, 90
1360979032, 134, 90
1360979122, 134, 90
1360979212, 134, 90
1360979302, 135, 90
1360979392, 135, 90
1360979482, 137, 90
1360979572, 137, 90
1360979662, 135, 90
1360979752, 132, 90
1360979842, 136, 90
1360979932, 137, 90
1360980022, 134, 90
1360980112, 134, 90
1360980202, 134, 90
1360980292, 192, 90
1360980382, 197, 90
1360980472, 198, 90
1360980562, 201, 90
1360980652, 235, 90
1360980742, 232, 90
1360980832, 232, 90
1360980922, 235, 90
1360981012, 233, 90
1360981102, 233, 90
1360981192, 230, 90
1360981282, 226, 90
1360981372, 180, 90
1360981462, 179, 90
1360981552, 180, 90
1360981642, 180, 90
1360981732, 182, 90
1360981822, 179, 90
1360981912, 178, 90
1360982002, 178, 90
1360982092, 179, 90
1360982182, 180, 90
1360982272, 180, 90
1360982362, 177, 90
1360982452, 177, 90
1360982542, 177, 90
1360982632, 176, 90
1360982722, 176, 90
1360982812, 175, 90
1360982902, 172, 90
1360982992, 173, 90
1360983082, 169, 90
1360983172, 136, 90
1360983262, 138, 90
1360983352, 134, 90
1360983442, 134, 90
1360983532, 133, 90
1360983622, 134, 90
1360983712, 137, 90
1360983802, 135, 90
1360983892, 134, 90
1360983982, 134, 90
1360984072, 172, 90
1360984162, 205, 90
1360984252, 192, 90
1360984342, 194, 90
1360984432, 192, 90
1360984522, 193, 90
1360984612, 192, 90
1360984702, 192, 90
1360984792, 189, 90
1360984882, 186, 90
1360984972, 186, 90
1360985062, 185, 90
1360985152, 144, 90
1360985243, 136, 90
1360985332, 134, 89
1360985422, 134, 90
1360985512, 134, 90
1360985602, 134, 90
1360985692, 134, 90
1360985782, 133, 90
1360985872, 133, 90
1360985962, 133, 90
1360986052, 133, 90
1360986142, 137, 90
1360986232, 136, 90
1360986343, 135, 90
1360986426, 135, 83
1360986516, 134, 90
1360986606, 136, 90
1360986696, 137, 90
1360986786, 134, 90
1360986876, 134, 90
1360986966, 134, 90
1360987056, 134, 90
1360987146, 135, 90
1360987236, 134, 90
1360987326, 134, 90
1360987416, 133, 90
1360987506, 134, 90
1360987596, 133, 90
1360987686, 134, 90
1360987776, 142, 90
1360987866, 275, 90
1360987956, 242, 90
1360988046, 237, 90
1360988136, 234, 90
1360988226, 234, 90
